FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171129;0000;;;;
171130;0000;;;;
171201;0000;16;;;
171202;0000;15;;;
171203;0000;19;;;
171204;0000;18;;;
171205;0000;18;;;
171206;0000;17;;;
171207;0000;19;;;
171208;0000;18;;;
171209;0000;22;;;
171210;0000;28;;;
171211;0000;18;;;
171212;0000;15;;;
171213;0000;17;;;
171214;0000;19;;;
171215;0000;18;;;
171216;0000;13;;;
171217;0000;22;;;
171218;0000;18;;;
171219;0000;;;;
171220;0000;18;;;
171221;0000;18;;;
171222;0000;20;;;
171223;0000;21;;;
171224;0000;22;;;
171225;0000;22;;;
171226;0000;15;;;
171227;0000;15;;;
171228;0000;18;;;
171229;0000;16;;;
171230;0000;16;;;
171231;0000;14;;;
