FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171128;0000;;;;
171129;0000;;;;
171130;0000;;;;
171201;0000;17;;;
171202;0000;16;;;
171203;0000;12;;;
171204;0000;13;;;
171205;0000;18;;;
171206;0000;20;;;
171207;0000;17;;;
171208;0000;17;;;
171209;0000;14;;;
171210;0000;18;;;
171211;0000;19;;;
171212;0000;13;;;
171213;0000;9;;;
171214;0000;13;;;
171215;0000;12;;;
171216;0000;10;;;
171217;0000;12;;;
171218;0000;15;;;
171219;0000;;;;
171220;0000;16;;;
171221;0000;13;;;
171222;0000;14;;;
171223;0000;15;;;
171224;0000;16;;;
171225;0000;16;;;
171226;0000;9;;;
171227;0000;9;;;
171228;0000;11;;;
171229;0000;11;;;
171230;0000;12;;;
171231;0000;11;;;
